ts,epoch,cam_id,name,cls,box_w,box_h,area_px,aspect,color,frames,heading,px_per_frame,moving
2026-07-04T11:39,1783179563.9,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,31,26,806,1.192,silver,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,36,31,1116,1.161,silver,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,37,27,999,1.37,silver,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,66,79,5214,0.835,black,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,23,18,414,1.278,silver,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,152,85,12920,1.788,green,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,79,47,3713,1.681,black,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,145,125,18125,1.16,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,24,22,528,1.091,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,74,37,2738,2.0,black,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,53,48,2544,1.104,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,19,14,266,1.357,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,19,15,285,1.267,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,47,39,1833,1.205,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,96,78,7488,1.231,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,37,32,1184,1.156,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,truck,37,33,1221,1.121,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,37,28,1036,1.321,silver,2,33.7,16.22,True
2026-07-04T11:39,1783179569.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,28,17,476,1.647,green,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,moto,32,74,2368,0.432,,3,270.0,0.25,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,100,42,4200,2.381,white,8,0.0,0.0,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,75,93,6975,0.806,silver,8,26.6,0.16,False
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,74,73,5402,1.014,silver,7,49.7,5.79,True
2026-07-04T11:39,1783179563.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,59,71,4189,0.831,white,5,315.0,0.18,False
2026-07-04T11:39,1783179577.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,47,38,1786,1.237,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,37,27,999,1.37,white,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,50,37,1850,1.351,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,44,30,1320,1.467,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,33,27,891,1.222,black,2,153.4,1.12,False
2026-07-04T11:39,1783179565.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,19,17,323,1.118,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,18,14,252,1.286,silver,2,104.0,8.25,True
2026-07-04T11:39,1783179567.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,25,22,550,1.136,black,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,27,24,648,1.125,silver,2,180.0,4.5,False
2026-07-04T11:39,1783179569.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,64,62,3968,1.032,black,1,0.0,0.0,False
2026-07-04T11:39,1783179569.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,82,53,4346,1.547,silver,2,148.9,30.96,False
2026-07-04T11:39,1783179571.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,39,37,1443,1.054,black,1,0.0,0.0,False
2026-07-04T11:39,1783179571.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,truck,39,37,1443,1.054,black,1,0.0,0.0,False
2026-07-04T11:39,1783179571.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,18,19,342,0.947,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,24,18,432,1.333,silver,3,334.7,5.26,True
2026-07-04T11:39,1783179571.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,26,22,572,1.182,silver,2,212.0,4.72,False
2026-07-04T11:39,1783179575.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,41,31,1271,1.323,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,bus,40,43,1720,0.93,black,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,70,46,3220,1.522,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,bus,85,92,7820,0.924,black,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,50,39,1950,1.282,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,327,206,67362,1.587,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,521,431,224551,1.209,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,192,180,34560,1.067,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,truck,523,431,225413,1.213,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,120,49,5880,2.449,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,147,125,18375,1.176,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,244,198,48312,1.232,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,264,198,52272,1.333,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,77,73,5621,1.055,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,117,60,7020,1.95,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,truck,207,111,22977,1.865,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179571.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,767,686,526162,1.118,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,672,694,466368,0.968,blue,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,240,197,47280,1.218,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,158,113,17854,1.398,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,113,90,10170,1.256,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,81,61,4941,1.328,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,98,48,4704,2.042,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,124,101,12524,1.228,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,90,61,5490,1.475,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,90,91,8190,0.989,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,535,309,165315,1.731,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,527,381,200787,1.383,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,bus,77,39,3003,1.974,black,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,90,61,5490,1.475,black,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,55,35,1925,1.571,yellow,1,0.0,0.0,False
2026-07-04T11:39,1783179571.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,32,23,736,1.391,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,53,25,1325,2.12,silver,6,168.7,2.55,False
2026-07-04T11:39,1783179569.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,bus,111,76,8436,1.461,red,2,123.7,3.61,False
2026-07-04T11:39,1783179569.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,bus,89,55,4895,1.618,black,3,206.6,3.35,False
2026-07-04T11:39,1783179569.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,truck,123,64,7872,1.922,black,3,13.4,17.22,False
2026-07-04T11:39,1783179569.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,111,74,8214,1.5,red,3,198.3,31.86,True
2026-07-04T11:39,1783179571.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,81,48,3888,1.688,red,4,29.5,5.75,False
2026-07-04T11:39,1783179573.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,78,43,3354,1.814,black,2,183.8,45.6,True
2026-07-04T11:39,1783179573.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,29,27,783,1.074,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,37,25,925,1.48,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,85,83,7055,1.024,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,100,84,8400,1.19,black,2,0.0,0.5,False
2026-07-04T11:39,1783179567.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,34,88,2992,0.386,black,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,69,66,4554,1.045,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,97,59,5723,1.644,silver,4,104.0,1.37,False
2026-07-04T11:39,1783179569.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,58,68,3944,0.853,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179569.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,60,68,4080,0.882,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179567.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,103,184,18952,0.56,black,5,123.0,16.54,False
2026-07-04T11:39,1783179569.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,89,67,5963,1.328,silver,3,171.0,11.14,False
2026-07-04T11:39,1783179569.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,121,159,19239,0.761,green,3,278.6,16.69,False
2026-07-04T11:39,1783179569.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,50,58,2900,0.862,green,3,263.4,6.54,False
2026-07-04T11:39,1783179573.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,49,65,3185,0.754,silver,2,218.3,24.21,False
2026-07-04T11:39,1783179573.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,143,165,23595,0.867,black,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,57,72,4104,0.792,silver,3,263.8,25.65,True
2026-07-04T11:39,1783179573.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,truck,100,100,10000,1.0,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179573.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,31,36,1116,0.861,silver,2,0.0,5.0,False
2026-07-04T11:39,1783179575.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,176,73,12848,2.411,black,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,28,26,728,1.077,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,126,164,20664,0.768,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,17,14,238,1.214,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179575.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,23,23,529,1.0,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,67,50,3350,1.34,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,76,87,6612,0.874,black,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,25,27,675,0.926,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,28,30,840,0.933,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,46,39,1794,1.179,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,41,34,1394,1.206,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,17,15,255,1.133,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,36,34,1224,1.059,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,31,41,1271,0.756,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,29,20,580,1.45,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,14,13,182,1.077,silver,3,122.0,2.36,False
2026-07-04T11:39,1783179563.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,55,32,1760,1.719,silver,4,222.3,12.39,True
2026-07-04T11:39,1783179563.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,36,34,1224,1.059,silver,3,48.7,8.33,True
2026-07-04T11:39,1783179565.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,21,20,420,1.05,silver,3,211.4,5.27,True
2026-07-04T11:39,1783179567.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,13,12,156,1.083,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179567.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,22,24,528,0.917,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179567.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,14,13,182,1.077,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179571.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,38,33,1254,1.152,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179571.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,42,45,1890,0.933,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179571.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,21,15,315,1.4,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179571.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,43,43,1849,1.0,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,15,13,195,1.154,silver,4,335.6,2.01,True
2026-07-04T11:39,1783179567.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,12,14,168,0.857,silver,6,90.0,0.3,False
2026-07-04T11:39,1783179571.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,29,25,725,1.16,white,3,248.2,6.73,True
2026-07-04T11:39,1783179571.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,15,20,300,0.75,silver,3,180.0,1.5,False
2026-07-04T11:39,1783179573.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,20,16,320,1.25,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179573.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,31,25,775,1.24,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179573.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,52,43,2236,1.209,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179573.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,38,35,1330,1.086,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179573.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,21,15,315,1.4,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179573.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,18,16,288,1.125,silver,2,0.0,0.0,False
2026-07-04T11:39,1783179577.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,27,21,567,1.286,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,15,14,210,1.071,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,26,25,650,1.04,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,18,19,342,0.947,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179577.9,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,35,41,1435,0.854,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,18,13,234,1.385,white,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,37,33,1221,1.121,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,48,35,1680,1.371,green,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,23,21,483,1.095,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179563.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,146,149,21754,0.98,silver,2,260.2,44.14,False
2026-07-04T11:39,1783179563.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,truck,87,112,9744,0.777,white,2,253.2,22.46,False
2026-07-04T11:39,1783179565.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,39,31,1209,1.258,silver,2,238.0,4.72,False
2026-07-04T11:39,1783179567.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,truck,39,43,1677,0.907,white,1,0.0,0.0,False
2026-07-04T11:39,1783179567.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,21,19,399,1.105,silver,1,0.0,0.0,False
2026-07-04T11:39,1783179565.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,26,16,416,1.625,silver,2,188.4,13.65,True
2026-07-04T11:39,1783179567.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,36,39,1404,0.923,white,2,177.1,10.01,False
2026-07-04T11:39,1783179569.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,87,62,5394,1.403,black,1,0.0,0.0,False
2026-07-04T11:39,1783179569.9,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,22,24,528,0.917,white,1,0.0,0.0,False
